system:index,Class,Conf,Id,IsRice,Location,RnR,Year,gridcode,.geo
00000000000000001724,Forest,Y,483925,0,Kurigram,NR,2009,16978,"{""type"":""Point"",""coordinates"":[89.53348680332631,25.774181400378737]}"
000000000000000018e8,Forest,Y,483925,0,Kurigram,NR,2015,16978,"{""type"":""Point"",""coordinates"":[89.53348680332631,25.774181400378737]}"
00000000000000001aac,Forest,Y,483925,0,Kurigram,NR,2016,16978,"{""type"":""Point"",""coordinates"":[89.53348680332631,25.774181400378737]}"
00000000000000001c70,Forest,Y,483925,0,Kurigram,NR,2018,16978,"{""type"":""Point"",""coordinates"":[89.53348680332631,25.774181400378737]}"
00000000000000001e34,Forest,Y,483925,0,Kurigram,NR,2019,16978,"{""type"":""Point"",""coordinates"":[89.53348680332631,25.774181400378737]}"
00000000000000001ff8,Forest,Y,483925,0,Kurigram,NR,2020,16978,"{""type"":""Point"",""coordinates"":[89.53348680332631,25.774181400378737]}"
000000000000000010be,Mixed Vegetation,Y,484978,0,Kurigram,NR,2002,14907,"{""type"":""Point"",""coordinates"":[89.80871961041686,25.768315582044057]}"
00000000000000001283,Mixed Vegetation,Y,484978,0,Kurigram,NR,2004,14907,"{""type"":""Point"",""coordinates"":[89.80871961041686,25.768315582044057]}"
00000000000000001448,Bareland,N,484978,0,Kurigram,NR,2006,14907,"{""type"":""Point"",""coordinates"":[89.80871961041686,25.768315582044057]}"
0000000000000000160c,Mixed Vegetation,Y,484978,0,Kurigram,NR,2009,14907,"{""type"":""Point"",""coordinates"":[89.80871961041686,25.768315582044057]}"
000000000000000017d0,Bareland,Y,484978,0,Kurigram,NR,2015,14907,"{""type"":""Point"",""coordinates"":[89.80871961041686,25.768315582044057]}"
00000000000000001994,Mixed Vegetation,Y,484978,0,Kurigram,NR,2016,14907,"{""type"":""Point"",""coordinates"":[89.80871961041686,25.768315582044057]}"
00000000000000001b58,Water,N,484978,0,Kurigram,NR,2018,14907,"{""type"":""Point"",""coordinates"":[89.80871961041686,25.768315582044057]}"
00000000000000001d1c,Water,Y,484978,0,Kurigram,NR,2019,14907,"{""type"":""Point"",""coordinates"":[89.80871961041686,25.768315582044057]}"
00000000000000001ee0,Water,Y,484978,0,Kurigram,NR,2020,14907,"{""type"":""Point"",""coordinates"":[89.80871961041686,25.768315582044057]}"
0000000000000000108b,Forest,Y,486122,0,Kurigram,NR,2002,17251,"{""type"":""Point"",""coordinates"":[89.494873450454,25.772411937567274]}"
00000000000000001250,Forest,Y,486122,0,Kurigram,NR,2004,17251,"{""type"":""Point"",""coordinates"":[89.494873450454,25.772411937567274]}"
00000000000000001415,Forest,Y,486122,0,Kurigram,NR,2006,17251,"{""type"":""Point"",""coordinates"":[89.494873450454,25.772411937567274]}"
000000000000000015d9,Forest,Y,486122,0,Kurigram,NR,2009,17251,"{""type"":""Point"",""coordinates"":[89.494873450454,25.772411937567274]}"
0000000000000000179d,Forest,Y,486122,0,Kurigram,NR,2015,17251,"{""type"":""Point"",""coordinates"":[89.494873450454,25.772411937567274]}"
00000000000000001961,Forest,Y,486122,0,Kurigram,NR,2016,17251,"{""type"":""Point"",""coordinates"":[89.494873450454,25.772411937567274]}"
00000000000000001b25,Forest,Y,486122,0,Kurigram,NR,2018,17251,"{""type"":""Point"",""coordinates"":[89.494873450454,25.772411937567274]}"
00000000000000001ce9,Forest,Y,486122,0,Kurigram,NR,2019,17251,"{""type"":""Point"",""coordinates"":[89.494873450454,25.772411937567274]}"
00000000000000001ead,Forest,Y,486122,0,Kurigram,NR,2020,17251,"{""type"":""Point"",""coordinates"":[89.494873450454,25.772411937567274]}"
0000000000000000107a,Marshland,Y,488683,0,Kurigram,NR,2002,8924,"{""type"":""Point"",""coordinates"":[89.7871115858124,25.764668731335018]}"
0000000000000000123f,Marshland,Y,488683,0,Kurigram,NR,2004,8924,"{""type"":""Point"",""coordinates"":[89.7871115858124,25.764668731335018]}"
00000000000000001404,Bareland,Y,488683,0,Kurigram,NR,2006,8924,"{""type"":""Point"",""coordinates"":[89.7871115858124,25.764668731335018]}"
000000000000000015c8,Mixed Vegetation,Y,488683,0,Kurigram,NR,2009,8924,"{""type"":""Point"",""coordinates"":[89.7871115858124,25.764668731335018]}"
0000000000000000178c,Water,Y,488683,0,Kurigram,NR,2015,8924,"{""type"":""Point"",""coordinates"":[89.7871115858124,25.764668731335018]}"
00000000000000001950,Bareland,Y,488683,0,Kurigram,NR,2016,8924,"{""type"":""Point"",""coordinates"":[89.7871115858124,25.764668731335018]}"
00000000000000001b14,Water,Y,488683,0,Kurigram,NR,2018,8924,"{""type"":""Point"",""coordinates"":[89.7871115858124,25.764668731335018]}"
00000000000000001cd8,Water,Y,488683,0,Kurigram,NR,2019,8924,"{""type"":""Point"",""coordinates"":[89.7871115858124,25.764668731335018]}"
00000000000000001e9c,Water,Y,488683,0,Kurigram,NR,2020,8924,"{""type"":""Point"",""coordinates"":[89.7871115858124,25.764668731335018]}"
000000000000000016ac,Other Crops,N,490112,0,Kurigram,NR,2009,9058,"{""type"":""Point"",""coordinates"":[89.73059420452346,25.764119241467817]}"
00000000000000001870,Bareland,Y,490112,0,Kurigram,NR,2015,9058,"{""type"":""Point"",""coordinates"":[89.73059420452346,25.764119241467817]}"
00000000000000001a34,Bareland,Y,490112,0,Kurigram,NR,2016,9058,"{""type"":""Point"",""coordinates"":[89.73059420452346,25.764119241467817]}"
00000000000000001bf8,Water,Y,490112,0,Kurigram,NR,2018,9058,"{""type"":""Point"",""coordinates"":[89.73059420452346,25.764119241467817]}"
00000000000000001dbc,Water,Y,490112,0,Kurigram,NR,2019,9058,"{""type"":""Point"",""coordinates"":[89.73059420452346,25.764119241467817]}"
00000000000000001f80,Water,Y,490112,0,Kurigram,NR,2020,9058,"{""type"":""Point"",""coordinates"":[89.73059420452346,25.764119241467817]}"
00000000000000001174,Water,Y,490135,0,Kurigram,NR,2002,8823,"{""type"":""Point"",""coordinates"":[89.75121258681799,25.763730723367495]}"
00000000000000001339,Water,Y,490135,0,Kurigram,NR,2004,8823,"{""type"":""Point"",""coordinates"":[89.75121258681799,25.763730723367495]}"
000000000000000014fe,Water,Y,490135,0,Kurigram,NR,2006,8823,"{""type"":""Point"",""coordinates"":[89.75121258681799,25.763730723367495]}"
000000000000000016c2,Water,Y,490135,0,Kurigram,NR,2009,8823,"{""type"":""Point"",""coordinates"":[89.75121258681799,25.763730723367495]}"
00000000000000001886,Water,Y,490135,0,Kurigram,NR,2015,8823,"{""type"":""Point"",""coordinates"":[89.75121258681799,25.763730723367495]}"
00000000000000001a4a,Water,Y,490135,0,Kurigram,NR,2016,8823,"{""type"":""Point"",""coordinates"":[89.75121258681799,25.763730723367495]}"
00000000000000001c0e,Bareland,Y,490135,0,Kurigram,NR,2018,8823,"{""type"":""Point"",""coordinates"":[89.75121258681799,25.763730723367495]}"
00000000000000001dd2,Water,Y,490135,0,Kurigram,NR,2019,8823,"{""type"":""Point"",""coordinates"":[89.75121258681799,25.763730723367495]}"
00000000000000001f96,Water,Y,490135,0,Kurigram,NR,2020,8823,"{""type"":""Point"",""coordinates"":[89.75121258681799,25.763730723367495]}"
00000000000000001215,Marshland,Y,491540,0,Kurigram,NR,2002,17828,"{""type"":""Point"",""coordinates"":[89.67049016329977,25.763609103788387]}"
000000000000000013da,Other Crops,Y,491540,0,Kurigram,NR,2004,17828,"{""type"":""Point"",""coordinates"":[89.67049016329977,25.763609103788387]}"
0000000000000000159f,Marshland,N,491540,0,Kurigram,NR,2006,17828,"{""type"":""Point"",""coordinates"":[89.67049016329977,25.763609103788387]}"
00000000000000001763,Other Crops,Y,491540,0,Kurigram,NR,2009,17828,"{""type"":""Point"",""coordinates"":[89.67049016329977,25.763609103788387]}"
00000000000000001927,Mixed Vegetation,Y,491540,0,Kurigram,NR,2015,17828,"{""type"":""Point"",""coordinates"":[89.67049016329977,25.763609103788387]}"
00000000000000001aeb,Other Crops,Y,491540,0,Kurigram,NR,2016,17828,"{""type"":""Point"",""coordinates"":[89.67049016329977,25.763609103788387]}"
00000000000000002037,Other Crops,Y,491540,0,Kurigram,NR,2020,17828,"{""type"":""Point"",""coordinates"":[89.67049016329977,25.763609103788387]}"
000000000000000010aa,Mixed Vegetation,Y,491643,0,Kurigram,NR,2002,12029,"{""type"":""Point"",""coordinates"":[89.76282883568969,25.761884609342726]}"
0000000000000000126f,Marshland,Y,491643,0,Kurigram,NR,2004,12029,"{""type"":""Point"",""coordinates"":[89.76282883568969,25.761884609342726]}"
000000000000000015f8,Marshland,Y,491643,0,Kurigram,NR,2009,12029,"{""type"":""Point"",""coordinates"":[89.76282883568969,25.761884609342726]}"
000000000000000017bc,Water,Y,491643,0,Kurigram,NR,2015,12029,"{""type"":""Point"",""coordinates"":[89.76282883568969,25.761884609342726]}"
00000000000000001980,Bareland,Y,491643,0,Kurigram,NR,2016,12029,"{""type"":""Point"",""coordinates"":[89.76282883568969,25.761884609342726]}"
00000000000000001b44,Water,Y,491643,0,Kurigram,NR,2018,12029,"{""type"":""Point"",""coordinates"":[89.76282883568969,25.761884609342726]}"
00000000000000001d08,Water,Y,491643,0,Kurigram,NR,2019,12029,"{""type"":""Point"",""coordinates"":[89.76282883568969,25.761884609342726]}"
00000000000000001ecc,Bareland,Y,491643,0,Kurigram,NR,2020,12029,"{""type"":""Point"",""coordinates"":[89.76282883568969,25.761884609342726]}"
00000000000000001140,Marshland,Y,493859,0,Kurigram,NR,2002,12023,"{""type"":""Point"",""coordinates"":[89.73857037097974,25.75990663239513]}"
00000000000000001305,Marshland,Y,493859,0,Kurigram,NR,2004,12023,"{""type"":""Point"",""coordinates"":[89.73857037097974,25.75990663239513]}"
000000000000000014ca,Bareland,Y,493859,0,Kurigram,NR,2006,12023,"{""type"":""Point"",""coordinates"":[89.73857037097974,25.75990663239513]}"
0000000000000000168e,Water,Y,493859,0,Kurigram,NR,2009,12023,"{""type"":""Point"",""coordinates"":[89.73857037097974,25.75990663239513]}"
00000000000000001852,Water,Y,493859,0,Kurigram,NR,2015,12023,"{""type"":""Point"",""coordinates"":[89.73857037097974,25.75990663239513]}"
00000000000000001a16,Water,Y,493859,0,Kurigram,NR,2016,12023,"{""type"":""Point"",""coordinates"":[89.73857037097974,25.75990663239513]}"
00000000000000001bda,Water,Y,493859,0,Kurigram,NR,2018,12023,"{""type"":""Point"",""coordinates"":[89.73857037097974,25.75990663239513]}"
00000000000000001d9e,Water,Y,493859,0,Kurigram,NR,2019,12023,"{""type"":""Point"",""coordinates"":[89.73857037097974,25.75990663239513]}"
00000000000000001f62,Water,Y,493859,0,Kurigram,NR,2020,12023,"{""type"":""Point"",""coordinates"":[89.73857037097974,25.75990663239513]}"
00000000000000001571,Forest,N,494414,0,Kurigram,NR,2006,16875,"{""type"":""Point"",""coordinates"":[89.56552247075606,25.762250535335006]}"
0000000000000000191a,Water,Y,495322,0,Kurigram,NR,2015,16648,"{""type"":""Point"",""coordinates"":[89.70984631895477,25.75882302567037]}"
00000000000000001ade,Water,Y,495322,0,Kurigram,NR,2016,16648,"{""type"":""Point"",""coordinates"":[89.70984631895477,25.75882302567037]}"
00000000000000001ca2,Bareland,Y,495322,0,Kurigram,NR,2018,16648,"{""type"":""Point"",""coordinates"":[89.70984631895477,25.75882302567037]}"
00000000000000001e66,Bareland,Y,495322,0,Kurigram,NR,2019,16648,"{""type"":""Point"",""coordinates"":[89.70984631895477,25.75882302567037]}"
0000000000000000202a,Bareland,Y,495322,0,Kurigram,NR,2020,16648,"{""type"":""Point"",""coordinates"":[89.70984631895477,25.75882302567037]}"
000000000000000010f0,Marshland,Y,497587,0,Kurigram,NR,2002,18066,"{""type"":""Point"",""coordinates"":[89.73489275528621,25.755917628682386]}"
000000000000000012b5,Marshland,Y,497587,0,Kurigram,NR,2004,18066,"{""type"":""Point"",""coordinates"":[89.73489275528621,25.755917628682386]}"
0000000000000000147a,Bareland,Y,497587,0,Kurigram,NR,2006,18066,"{""type"":""Point"",""coordinates"":[89.73489275528621,25.755917628682386]}"
0000000000000000163e,Marshland,Y,497587,0,Kurigram,NR,2009,18066,"{""type"":""Point"",""coordinates"":[89.73489275528621,25.755917628682386]}"
00000000000000001802,Water,Y,497587,0,Kurigram,NR,2015,18066,"{""type"":""Point"",""coordinates"":[89.73489275528621,25.755917628682386]}"
000000000000000019c6,Water,Y,497587,0,Kurigram,NR,2016,18066,"{""type"":""Point"",""coordinates"":[89.73489275528621,25.755917628682386]}"
00000000000000001b8a,Water,Y,497587,0,Kurigram,NR,2018,18066,"{""type"":""Point"",""coordinates"":[89.73489275528621,25.755917628682386]}"
00000000000000001d4e,Water,Y,497587,0,Kurigram,NR,2019,18066,"{""type"":""Point"",""coordinates"":[89.73489275528621,25.755917628682386]}"
00000000000000001f12,Water,Y,497587,0,Kurigram,NR,2020,18066,"{""type"":""Point"",""coordinates"":[89.73489275528621,25.755917628682386]}"
000000000000000011e9,Water,Y,499091,0,Kurigram,NR,2002,8711,"{""type"":""Point"",""coordinates"":[89.74381908369661,25.754123604035545]}"
000000000000000013ae,Water,Y,499091,0,Kurigram,NR,2004,8711,"{""type"":""Point"",""coordinates"":[89.74381908369661,25.754123604035545]}"
00000000000000001573,Water,Y,499091,0,Kurigram,NR,2006,8711,"{""type"":""Point"",""coordinates"":[89.74381908369661,25.754123604035545]}"
00000000000000001737,Water,N,499091,0,Kurigram,NR,2009,8711,"{""type"":""Point"",""coordinates"":[89.74381908369661,25.754123604035545]}"
000000000000000018fb,Water,Y,499091,0,Kurigram,NR,2015,8711,"{""type"":""Point"",""coordinates"":[89.74381908369661,25.754123604035545]}"
00000000000000001abf,Water,Y,499091,0,Kurigram,NR,2016,8711,"{""type"":""Point"",""coordinates"":[89.74381908369661,25.754123604035545]}"
00000000000000001c83,Water,Y,499091,0,Kurigram,NR,2018,8711,"{""type"":""Point"",""coordinates"":[89.74381908369661,25.754123604035545]}"
00000000000000001e47,Water,Y,499091,0,Kurigram,NR,2019,8711,"{""type"":""Point"",""coordinates"":[89.74381908369661,25.754123604035545]}"
0000000000000000200b,Water,Y,499091,0,Kurigram,NR,2020,8711,"{""type"":""Point"",""coordinates"":[89.74381908369661,25.754123604035545]}"
0000000000000000174b,Other Crops,Y,505045,0,Kurigram,NR,2009,11677,"{""type"":""Point"",""coordinates"":[89.72484366830078,25.747980797949467]}"
0000000000000000190f,Other Crops,Y,505045,0,Kurigram,NR,2015,11677,"{""type"":""Point"",""coordinates"":[89.72484366830078,25.747980797949467]}"
00000000000000001ad3,Other Crops,Y,505045,0,Kurigram,NR,2016,11677,"{""type"":""Point"",""coordinates"":[89.72484366830078,25.747980797949467]}"
00000000000000001c97,Bareland,N,505045,0,Kurigram,NR,2018,11677,"{""type"":""Point"",""coordinates"":[89.72484366830078,25.747980797949467]}"
00000000000000001e5b,Other Crops,Y,505045,0,Kurigram,NR,2019,11677,"{""type"":""Point"",""coordinates"":[89.72484366830078,25.747980797949467]}"
0000000000000000201f,Bareland,Y,505045,0,Kurigram,NR,2020,11677,"{""type"":""Point"",""coordinates"":[89.72484366830078,25.747980797949467]}"
000000000000000012d1,Rice,N,505631,0,Kurigram,NR,2004,15231,"{""type"":""Point"",""coordinates"":[89.57960475876949,25.749817024489445]}"
0000000000000000107f,Water,Y,512522,0,Kurigram,NR,2002,8732,"{""type"":""Point"",""coordinates"":[89.7354154477176,25.739661596248595]}"
00000000000000001244,Water,Y,512522,0,Kurigram,NR,2004,8732,"{""type"":""Point"",""coordinates"":[89.7354154477176,25.739661596248595]}"
00000000000000001409,Bareland,Y,512522,0,Kurigram,NR,2006,8732,"{""type"":""Point"",""coordinates"":[89.7354154477176,25.739661596248595]}"
000000000000000015cd,Water,Y,512522,0,Kurigram,NR,2009,8732,"{""type"":""Point"",""coordinates"":[89.7354154477176,25.739661596248595]}"
00000000000000001791,Water,Y,512522,0,Kurigram,NR,2015,8732,"{""type"":""Point"",""coordinates"":[89.7354154477176,25.739661596248595]}"
00000000000000001955,Water,Y,512522,0,Kurigram,NR,2016,8732,"{""type"":""Point"",""coordinates"":[89.7354154477176,25.739661596248595]}"
00000000000000001b19,Bareland,Y,512522,0,Kurigram,NR,2018,8732,"{""type"":""Point"",""coordinates"":[89.7354154477176,25.739661596248595]}"
00000000000000001cdd,Bareland,Y,512522,0,Kurigram,NR,2019,8732,"{""type"":""Point"",""coordinates"":[89.7354154477176,25.739661596248595]}"
00000000000000001ea1,Water,Y,512522,0,Kurigram,NR,2020,8732,"{""type"":""Point"",""coordinates"":[89.7354154477176,25.739661596248595]}"
00000000000000001159,Water,Y,514027,0,Kurigram,NR,2002,8903,"{""type"":""Point"",""coordinates"":[89.74792460731928,25.737804499453254]}"
0000000000000000131e,Water,Y,514027,0,Kurigram,NR,2004,8903,"{""type"":""Point"",""coordinates"":[89.74792460731928,25.737804499453254]}"
000000000000000014e3,Water,Y,514027,0,Kurigram,NR,2006,8903,"{""type"":""Point"",""coordinates"":[89.74792460731928,25.737804499453254]}"
000000000000000016a7,Water,Y,514027,0,Kurigram,NR,2009,8903,"{""type"":""Point"",""coordinates"":[89.74792460731928,25.737804499453254]}"
0000000000000000186b,Water,Y,514027,0,Kurigram,NR,2015,8903,"{""type"":""Point"",""coordinates"":[89.74792460731928,25.737804499453254]}"
00000000000000001a2f,Water,Y,514027,0,Kurigram,NR,2016,8903,"{""type"":""Point"",""coordinates"":[89.74792460731928,25.737804499453254]}"
00000000000000001bf3,Water,Y,514027,0,Kurigram,NR,2018,8903,"{""type"":""Point"",""coordinates"":[89.74792460731928,25.737804499453254]}"
00000000000000001db7,Water,Y,514027,0,Kurigram,NR,2019,8903,"{""type"":""Point"",""coordinates"":[89.74792460731928,25.737804499453254]}"
00000000000000001f7b,Water,Y,514027,0,Kurigram,NR,2020,8903,"{""type"":""Point"",""coordinates"":[89.74792460731928,25.737804499453254]}"
000000000000000010c2,Water,Y,514765,0,Kurigram,NR,2002,17005,"{""type"":""Point"",""coordinates"":[89.7389435904269,25.73715854464471]}"
00000000000000001287,Water,Y,514765,0,Kurigram,NR,2004,17005,"{""type"":""Point"",""coordinates"":[89.7389435904269,25.73715854464471]}"
0000000000000000144c,Water,Y,514765,0,Kurigram,NR,2006,17005,"{""type"":""Point"",""coordinates"":[89.7389435904269,25.73715854464471]}"
00000000000000001610,Water,Y,514765,0,Kurigram,NR,2009,17005,"{""type"":""Point"",""coordinates"":[89.7389435904269,25.73715854464471]}"
000000000000000017d4,Water,Y,514765,0,Kurigram,NR,2015,17005,"{""type"":""Point"",""coordinates"":[89.7389435904269,25.73715854464471]}"
00000000000000001998,Water,Y,514765,0,Kurigram,NR,2016,17005,"{""type"":""Point"",""coordinates"":[89.7389435904269,25.73715854464471]}"
00000000000000001b5c,Bareland,Y,514765,0,Kurigram,NR,2018,17005,"{""type"":""Point"",""coordinates"":[89.7389435904269,25.73715854464471]}"
00000000000000001d20,Bareland,Y,514765,0,Kurigram,NR,2019,17005,"{""type"":""Point"",""coordinates"":[89.7389435904269,25.73715854464471]}"
00000000000000001ee4,Bareland,Y,514765,0,Kurigram,NR,2020,17005,"{""type"":""Point"",""coordinates"":[89.7389435904269,25.73715854464471]}"
000000000000000010f5,Other Crops,Y,514822,0,Kurigram,NR,2002,17231,"{""type"":""Point"",""coordinates"":[89.79003186990029,25.73618830906746]}"
000000000000000012ba,Marshland,Y,514822,0,Kurigram,NR,2004,17231,"{""type"":""Point"",""coordinates"":[89.79003186990029,25.73618830906746]}"
0000000000000000147f,Bareland,Y,514822,0,Kurigram,NR,2006,17231,"{""type"":""Point"",""coordinates"":[89.79003186990029,25.73618830906746]}"
00000000000000001643,Marshland,Y,514822,0,Kurigram,NR,2009,17231,"{""type"":""Point"",""coordinates"":[89.79003186990029,25.73618830906746]}"
00000000000000001807,Bareland,Y,514822,0,Kurigram,NR,2015,17231,"{""type"":""Point"",""coordinates"":[89.79003186990029,25.73618830906746]}"
000000000000000019cb,Bareland,Y,514822,0,Kurigram,NR,2016,17231,"{""type"":""Point"",""coordinates"":[89.79003186990029,25.73618830906746]}"
00000000000000001b8f,Bareland,Y,514822,0,Kurigram,NR,2018,17231,"{""type"":""Point"",""coordinates"":[89.79003186990029,25.73618830906746]}"
00000000000000001f17,Water,Y,514822,0,Kurigram,NR,2020,17231,"{""type"":""Point"",""coordinates"":[89.79003186990029,25.73618830906746]}"
0000000000000000113a,Water,Y,517081,0,Kurigram,NR,2002,19570,"{""type"":""Point"",""coordinates"":[89.80879784491081,25.733395277945093]}"
000000000000000012ff,Water,Y,517081,0,Kurigram,NR,2004,19570,"{""type"":""Point"",""coordinates"":[89.80879784491081,25.733395277945093]}"
000000000000000014c4,Water,Y,517081,0,Kurigram,NR,2006,19570,"{""type"":""Point"",""coordinates"":[89.80879784491081,25.733395277945093]}"
00000000000000001688,Water,Y,517081,0,Kurigram,NR,2009,19570,"{""type"":""Point"",""coordinates"":[89.80879784491081,25.733395277945093]}"
0000000000000000184c,Bareland,Y,517081,0,Kurigram,NR,2015,19570,"{""type"":""Point"",""coordinates"":[89.80879784491081,25.733395277945093]}"
00000000000000001a10,Mixed Vegetation,Y,517081,0,Kurigram,NR,2016,19570,"{""type"":""Point"",""coordinates"":[89.80879784491081,25.733395277945093]}"
00000000000000001d98,Other Crops,Y,517081,0,Kurigram,NR,2019,19570,"{""type"":""Point"",""coordinates"":[89.80879784491081,25.733395277945093]}"
00000000000000001f5c,Water,Y,517081,0,Kurigram,NR,2020,19570,"{""type"":""Point"",""coordinates"":[89.80879784491081,25.733395277945093]}"
000000000000000010e8,Forest,Y,518280,0,Kurigram,NR,2002,15762,"{""type"":""Point"",""coordinates"":[89.54345245526173,25.736647003648443]}"
000000000000000012ad,Forest,Y,518280,0,Kurigram,NR,2004,15762,"{""type"":""Point"",""coordinates"":[89.54345245526173,25.736647003648443]}"
00000000000000001472,Forest,N,518280,0,Kurigram,NR,2006,15762,"{""type"":""Point"",""coordinates"":[89.54345245526173,25.736647003648443]}"
00000000000000001636,Forest,Y,518280,0,Kurigram,NR,2009,15762,"{""type"":""Point"",""coordinates"":[89.54345245526173,25.736647003648443]}"
000000000000000017fa,Forest,Y,518280,0,Kurigram,NR,2015,15762,"{""type"":""Point"",""coordinates"":[89.54345245526173,25.736647003648443]}"
000000000000000019be,Forest,Y,518280,0,Kurigram,NR,2016,15762,"{""type"":""Point"",""coordinates"":[89.54345245526173,25.736647003648443]}"
00000000000000001b82,Forest,Y,518280,0,Kurigram,NR,2018,15762,"{""type"":""Point"",""coordinates"":[89.54345245526173,25.736647003648443]}"
00000000000000001d46,Forest,Y,518280,0,Kurigram,NR,2019,15762,"{""type"":""Point"",""coordinates"":[89.54345245526173,25.736647003648443]}"
00000000000000001f0a,Forest,Y,518280,0,Kurigram,NR,2020,15762,"{""type"":""Point"",""coordinates"":[89.54345245526173,25.736647003648443]}"
000000000000000010f1,Water,Y,522272,0,Kurigram,NR,2002,14239,"{""type"":""Point"",""coordinates"":[89.77460853484837,25.728362399636023]}"
000000000000000012b6,Water,Y,522272,0,Kurigram,NR,2004,14239,"{""type"":""Point"",""coordinates"":[89.77460853484837,25.728362399636023]}"
0000000000000000147b,Bareland,Y,522272,0,Kurigram,NR,2006,14239,"{""type"":""Point"",""coordinates"":[89.77460853484837,25.728362399636023]}"
0000000000000000163f,Water,Y,522272,0,Kurigram,NR,2009,14239,"{""type"":""Point"",""coordinates"":[89.77460853484837,25.728362399636023]}"
00000000000000001803,Water,Y,522272,0,Kurigram,NR,2015,14239,"{""type"":""Point"",""coordinates"":[89.77460853484837,25.728362399636023]}"
000000000000000019c7,Water,Y,522272,0,Kurigram,NR,2016,14239,"{""type"":""Point"",""coordinates"":[89.77460853484837,25.728362399636023]}"
00000000000000001b8b,Water,Y,522272,0,Kurigram,NR,2018,14239,"{""type"":""Point"",""coordinates"":[89.77460853484837,25.728362399636023]}"
00000000000000001d4f,Water,Y,522272,0,Kurigram,NR,2019,14239,"{""type"":""Point"",""coordinates"":[89.77460853484837,25.728362399636023]}"
00000000000000001f13,Water,Y,522272,0,Kurigram,NR,2020,14239,"{""type"":""Point"",""coordinates"":[89.77460853484837,25.728362399636023]}"
0000000000000000172d,Other Crops,N,522932,0,Kurigram,NR,2009,16379,"{""type"":""Point"",""coordinates"":[89.69661878498808,25.729016968632084]}"
000000000000000018f1,Bareland,Y,522932,0,Kurigram,NR,2015,16379,"{""type"":""Point"",""coordinates"":[89.69661878498808,25.729016968632084]}"
00000000000000001ab5,Bareland,Y,522932,0,Kurigram,NR,2016,16379,"{""type"":""Point"",""coordinates"":[89.69661878498808,25.729016968632084]}"
00000000000000001c79,Bareland,Y,522932,0,Kurigram,NR,2018,16379,"{""type"":""Point"",""coordinates"":[89.69661878498808,25.729016968632084]}"
00000000000000001e3d,Bareland,Y,522932,0,Kurigram,NR,2019,16379,"{""type"":""Point"",""coordinates"":[89.69661878498808,25.729016968632084]}"
00000000000000002001,Water,Y,522932,0,Kurigram,NR,2020,16379,"{""type"":""Point"",""coordinates"":[89.69661878498808,25.729016968632084]}"
000000000000000011f8,Marshland,Y,522964,0,Kurigram,NR,2002,8689,"{""type"":""Point"",""coordinates"":[89.72529879015876,25.728482976432808]}"
000000000000000013bd,Marshland,Y,522964,0,Kurigram,NR,2004,8689,"{""type"":""Point"",""coordinates"":[89.72529879015876,25.728482976432808]}"
00000000000000001582,Bareland,Y,522964,0,Kurigram,NR,2006,8689,"{""type"":""Point"",""coordinates"":[89.72529879015876,25.728482976432808]}"
00000000000000001746,Marshland,Y,522964,0,Kurigram,NR,2009,8689,"{""type"":""Point"",""coordinates"":[89.72529879015876,25.728482976432808]}"
0000000000000000190a,Water,Y,522964,0,Kurigram,NR,2015,8689,"{""type"":""Point"",""coordinates"":[89.72529879015876,25.728482976432808]}"
00000000000000001ace,Water,Y,522964,0,Kurigram,NR,2016,8689,"{""type"":""Point"",""coordinates"":[89.72529879015876,25.728482976432808]}"
00000000000000001c92,Water,Y,522964,0,Kurigram,NR,2018,8689,"{""type"":""Point"",""coordinates"":[89.72529879015876,25.728482976432808]}"
00000000000000001e56,Water,Y,522964,0,Kurigram,NR,2019,8689,"{""type"":""Point"",""coordinates"":[89.72529879015876,25.728482976432808]}"
0000000000000000201a,Water,Y,522964,0,Kurigram,NR,2020,8689,"{""type"":""Point"",""coordinates"":[89.72529879015876,25.728482976432808]}"
00000000000000001209,Water,Y,522982,0,Kurigram,NR,2002,16428,"{""type"":""Point"",""coordinates"":[89.74142784602775,25.728180187850686]}"
000000000000000013ce,Water,Y,522982,0,Kurigram,NR,2004,16428,"{""type"":""Point"",""coordinates"":[89.74142784602775,25.728180187850686]}"
00000000000000001593,Water,Y,522982,0,Kurigram,NR,2006,16428,"{""type"":""Point"",""coordinates"":[89.74142784602775,25.728180187850686]}"
00000000000000001757,Marshland,Y,522982,0,Kurigram,NR,2009,16428,"{""type"":""Point"",""coordinates"":[89.74142784602775,25.728180187850686]}"
0000000000000000191b,Water,Y,522982,0,Kurigram,NR,2015,16428,"{""type"":""Point"",""coordinates"":[89.74142784602775,25.728180187850686]}"
00000000000000001adf,Water,Y,522982,0,Kurigram,NR,2016,16428,"{""type"":""Point"",""coordinates"":[89.74142784602775,25.728180187850686]}"
00000000000000001ca3,Marshland,Y,522982,0,Kurigram,NR,2018,16428,"{""type"":""Point"",""coordinates"":[89.74142784602775,25.728180187850686]}"
00000000000000001e67,Bareland,Y,522982,0,Kurigram,NR,2019,16428,"{""type"":""Point"",""coordinates"":[89.74142784602775,25.728180187850686]}"
0000000000000000202b,Bareland,Y,522982,0,Kurigram,NR,2020,16428,"{""type"":""Point"",""coordinates"":[89.74142784602775,25.728180187850686]}"
